"","sub","item","cond","seq","trialStart","trialEnd","sound","sound_type","regionS","regionE","regionN1","tBnd","tSFIX","ISI","nextFlag","delBnd","delFix","prevFix","nextFix","prevGood","onTarget","inRegion","hook","blink"
"928",2,47,3,66,8314838,8316643,5,"STD",891,961,1920,8316246,8316252,348,"ESACC",1,8,772.1,935.8,"Yes","Yes","Yes","No","No"
"929",2,77,3,67,8321334,8323458,1,"STD",177,275,331,8321749,8321759,NA,"ESACC",1,4,135.4,258.4,"Yes","Yes","Yes","No","No"
"930",2,77,3,67,8321334,8323458,2,"DEV",331,415,457,8321943,8321950,194,"ESACC",1,7,258.4,385.3,"Yes","Yes","Yes","No","No"
"931",2,77,3,67,8321334,8323458,3,"STD",457,555,611,8322227,8322237,284,"ESACC",1,4,385.3,537.7,"Yes","Yes","Yes","No","No"
"932",2,77,3,67,8321334,8323458,4,"STD",611,737,807,8322436,8322444,209,"ESACC",1,6,537.7,689.7,"Yes","Yes","Yes","No","No"
"933",2,77,3,67,8321334,8323458,5,"STD",807,905,1920,8322590,8322599,154,"ESACC",1,5,689.7,887.3,"Yes","Yes","Yes","No","No"
"934",2,34,2,68,8325979,8328956,1,"STD",149,247,303,8326298,8326311,NA,"ESACC",1,1,131.2,263.9,"Yes","No","Yes","No","No"
"935",2,34,2,68,8325979,8328956,2,"STD",303,429,471,8326522,8326530,224,"ESACC",1,6,263.9,366.4,"Yes","Yes","Yes","No","No"
"936",2,34,2,68,8325979,8328956,3,"STD",471,569,681,8326797,8326807,275,"ESACC",1,4,344.3,557.8,"Yes","Yes","Yes","No","No"
"937",2,34,2,68,8325979,8328956,4,"STD",681,835,891,8327099,8327108,302,"ESACC",1,5,557.8,775.7,"Yes","Yes","Yes","No","No"
"938",2,34,2,68,8325979,8328956,5,"STD",891,1003,1920,8327396,8327404,297,"ESACC",1,6,775.7,973.8,"Yes","Yes","Yes","No","No"
"939",2,13,2,69,8330756,8334454,1,"STD",233,373,485,8331296,8331154,NA,"EFIX",NA,156,147.3,230.6,"Yes","No","No","Yes","No"
"940",2,13,2,69,8330756,8334454,2,"STD",485,583,723,8331746,8331762,450,"ESACC",1,-2,460.4,610.9,"Yes","No","Yes","No","No"
"941",2,13,2,69,8330756,8334454,3,"STD",723,849,919,8332063,8332085,317,"ESACC",1,-8,610.9,870.7,"Yes","No","Yes","No","No"
"942",2,13,2,69,8330756,8334454,4,"STD",919,1073,1115,8332284,8332297,221,"ESACC",1,1,870.7,1036.4,"Yes","Yes","Yes","No","No"
"943",2,13,2,69,8330756,8334454,5,"STD",1115,1185,1920,8332534,8332542,250,"ESACC",1,6,1036.4,1182.5,"Yes","Yes","Yes","No","Yes"
"944",2,24,2,70,8338389,8342481,1,"STD",219,331,415,8338824,8338832,NA,"ESACC",1,6,102.8,304.2,"Yes","Yes","Yes","No","No"
"945",2,24,2,70,8338389,8342481,2,"STD",415,513,695,8339060,8339060,236,"EFIX",1,14,304.2,444.8,"Yes","Yes","Yes","No","Yes"
"946",2,24,2,70,8338389,8342481,3,"STD",695,835,919,8339527,8339540,467,"ESACC",1,1,605.6,822.4,"Yes","Yes","Yes","No","No"
"947",2,24,2,70,8338389,8342481,4,"STD",919,1003,1143,8339731,8339748,204,"ESACC",1,-3,822.4,1061.8,"Yes","No","Yes","No","No"
"948",2,24,2,70,8338389,8342481,5,"STD",1143,1255,1920,8340128,8340131,397,"ESACC",1,11,999.5,1185,"Yes","Yes","Yes","No","No"
"949",2,49,3,71,8344245,8346219,1,"STD",247,429,485,8344650,8344639,NA,"EFIX",NA,25,103.4,281.4,"Yes","Yes","Yes","No","No"
"950",2,49,3,71,8344245,8346219,2,"DEV",485,583,681,8344845,8344854,195,"ESACC",1,5,281.4,566.6,"Yes","Yes","Yes","No","No"
"951",2,49,3,71,8344245,8346219,3,"STD",681,779,849,8345203,8345201,358,"EFIX",NA,16,480.4,700.9,"Yes","Yes","Yes","No","No"
"952",2,49,3,71,8344245,8346219,4,"STD",849,975,1017,8345496,8345513,293,"ESACC",1,-3,700.9,916.8,"Yes","Yes","Yes","No","No"
"953",2,49,3,71,8344245,8346219,5,"STD",1017,1087,1920,8345768,8345777,272,"ESACC",1,5,916.8,1116.8,"Yes","No","Yes","No","No"
"954",2,12,2,72,8352346,8355306,1,"STD",191,317,443,8352752,8352761,NA,"ESACC",1,5,176.3,256.7,"Yes","Yes","Yes","No","No"
"955",2,12,2,72,8352346,8355306,2,"STD",443,527,569,8353164,8353178,412,"ESACC",1,0,417.6,538.1,"Yes","No","Yes","No","No"
"956",2,12,2,72,8352346,8355306,3,"STD",569,639,737,8353540,8353541,376,"ESACC",2,13,443.9,606.1,"Yes","Yes","Yes","No","No"
"957",2,12,2,72,8352346,8355306,4,"STD",737,835,891,8353754,8353749,214,"EFIX",NA,19,606.1,752.4,"Yes","Yes","Yes","No","No"
"958",2,12,2,72,8352346,8355306,5,"STD",891,1031,1920,8353983,8353986,229,"ESACC",1,11,752.4,950.5,"Yes","Yes","Yes","No","No"
"959",2,68,3,73,8359435,8362873,1,"STD",191,303,373,8359800,8359810,NA,"ESACC",1,4,120.8,310.2,"Yes","No","Yes","No","No"
"960",2,68,3,73,8359435,8362873,2,"STD",373,513,583,8360208,8360204,408,"EFIX",NA,18,234.1,407.9,"Yes","Yes","Yes","No","No"
"961",2,68,3,73,8359435,8362873,3,"STD",583,709,793,8361016,8361052,808,"ESACC",2,-22,404.2,910.8,"Yes","No","No","No","No"
"962",2,68,3,73,8359435,8362873,4,"STD",793,919,989,8361085,8361052,69,"EFIX",49,47,404.2,910.8,"Yes","Yes","Yes","No","No"
"963",2,68,3,73,8359435,8362873,5,"DEV",989,1157,1920,8361552,8361559,467,"ESACC",1,7,774.7,1067.7,"Yes","Yes","Yes","No","No"
"964",2,4,2,74,8364925,8367771,1,"STD",303,401,457,8365396,8365399,NA,"ESACC",1,11,150.9,351.5,"Yes","Yes","Yes","No","No"
"965",2,4,2,74,8364925,8367771,2,"STD",457,569,695,8365884,8365889,488,"ESACC",1,9,351.5,502,"Yes","Yes","Yes","No","No"
"966",2,4,2,74,8364925,8367771,3,"STD",695,765,821,8366442,8366457,558,"ESACC",1,-1,651.4,834.8,"Yes","No","No","No","No"
"967",2,4,2,74,8364925,8367771,4,"STD",821,933,989,8366511,8366457,69,"EFIX",NA,68,651.4,834.8,"Yes","Yes","Yes","No","No"
"968",2,4,2,74,8364925,8367771,5,"STD",989,1101,1920,8366768,8366787,257,"ESACC",1,-5,798.6,1098.4,"Yes","Yes","Yes","No","No"
"969",2,67,3,75,8372237,8376599,1,"STD",247,331,373,8372450,8366787,NA,"ESACC",1,5677,68.3,309.1,"Yes","Yes","Yes","No","No"
"970",2,67,3,75,8372237,8376599,2,"STD",373,485,541,8372759,8372768,309,"ESACC",1,5,309.1,441,"Yes","Yes","Yes","No","No"
"971",2,67,3,75,8372237,8376599,3,"STD",541,667,709,8373144,8373148,385,"ESACC",1,10,358.7,552.3,"Yes","Yes","Yes","No","No"
"972",2,67,3,75,8372237,8376599,4,"DEV",709,793,877,8373742,8373746,598,"ESACC",1,10,613.3,758.8,"Yes","Yes","Yes","No","No"
"973",2,67,3,75,8372237,8376599,5,"STD",877,1031,1920,8374167,8374176,425,"ESACC",1,5,758.8,965.1,"Yes","Yes","Yes","No","No"
"974",2,64,3,76,8378644,8381835,1,"STD",261,373,443,8378855,8374176,NA,"EFIX",NA,4693,114.3,260.5,"Yes","No","Yes","Yes","No"
"975",2,64,3,76,8378644,8381835,2,"STD",443,555,625,8379525,8379546,670,"ESACC",NA,-7,354.6,570.5,"Yes","No","Yes","No","No"
"976",2,64,3,76,8378644,8381835,3,"STD",625,723,877,8379844,8379852,319,"ESACC",1,6,497.1,721.8,"Yes","Yes","Yes","No","No"
"977",2,64,3,76,8378644,8381835,4,"STD",877,947,1003,8380848,8380871,1004,"ESACC",1,-9,788.6,1039.2,"Yes","No","No","No","No"
"978",2,64,3,76,8378644,8381835,5,"DEV",1003,1115,1920,8380917,8380871,69,"EFIX",57,60,788.6,1039.2,"Yes","Yes","Yes","No","No"
"979",2,42,3,77,8383656,8385855,1,"STD",289,359,415,8384026,8384034,NA,"ESACC",NA,6,189.6,376.8,"Yes","No","Yes","No","No"
"980",2,42,3,77,8383656,8385855,2,"STD",415,555,639,8384370,8384379,344,"ESACC",1,5,320.6,525,"Yes","Yes","Yes","No","No"
"981",2,42,3,77,8383656,8385855,3,"DEV",639,751,793,8384554,8384562,184,"ESACC",NA,6,525,722.4,"Yes","Yes","Yes","No","No"
"982",2,42,3,77,8383656,8385855,4,"STD",793,891,989,8384827,8384838,273,"ESACC",1,3,722.4,888.1,"Yes","Yes","Yes","No","No"
"983",2,42,3,77,8383656,8385855,5,"STD",989,1101,1920,8385117,8385123,290,"ESACC",1,8,888.1,1068.2,"Yes","Yes","Yes","No","No"
"984",2,73,3,78,8389506,8391691,1,"STD",205,289,331,8389941,8389949,NA,"ESACC",1,6,122.8,272.9,"Yes","Yes","Yes","No","No"
"985",2,73,3,78,8389506,8391691,2,"DEV",331,415,485,8390166,8390173,225,"ESACC",1,7,272.9,400,"Yes","Yes","Yes","No","No"
"986",2,73,3,78,8389506,8391691,3,"STD",485,569,625,8390394,8390411,228,"ESACC",1,-3,400,620.1,"Yes","No","Yes","No","No"
"987",2,73,3,78,8389506,8391691,4,"STD",625,765,919,8390463,8390411,69,"EFIX",NA,66,400,620.1,"Yes","No","No","Yes","No"
"988",2,73,3,78,8389506,8391691,5,"STD",919,1073,1920,8391000,8391010,537,"ESACC",2,4,805.9,1014.5,"Yes","Yes","Yes","No","No"
"989",2,52,3,79,8393556,8395699,1,"STD",205,345,387,8393936,8393946,NA,"ESACC",1,4,140.8,298.6,"Yes","Yes","Yes","No","No"
"990",2,52,3,79,8393556,8395699,2,"STD",387,499,541,8394159,8394168,223,"ESACC",1,5,298.6,471.2,"Yes","Yes","Yes","No","No"
"991",2,52,3,79,8393556,8395699,3,"STD",541,695,807,8394465,8394477,306,"ESACC",1,2,471.2,644.7,"Yes","Yes","Yes","No","No"
"992",2,52,3,79,8393556,8395699,4,"STD",807,905,961,8394789,8394798,324,"ESACC",NA,5,587.5,838.3,"Yes","Yes","Yes","No","No"
"993",2,52,3,79,8393556,8395699,5,"DEV",961,1045,1920,8395110,8395107,321,"EFIX",NA,17,789,985,"Yes","Yes","Yes","No","No"
"994",2,40,2,80,8403576,8405246,1,"STD",219,289,345,8403968,8403982,NA,"ESACC",2,0,193.3,345.9,"Yes","No","No","No","No"
"995",2,40,2,80,8403576,8405246,2,"STD",345,471,513,8404034,8403982,66,"EFIX",NA,66,193.3,345.9,"Yes","Yes","Yes","No","No"
"996",2,40,2,80,8403576,8405246,3,"STD",513,583,639,8404276,8404292,242,"ESACC",1,-2,345.9,616.2,"Yes","No","Yes","No","No"
"997",2,40,2,80,8403576,8405246,4,"STD",639,765,821,8404575,8404585,299,"ESACC",1,4,545.6,755.6,"Yes","Yes","Yes","No","No"
"998",2,40,2,80,8403576,8405246,5,"STD",821,919,1920,8404744,8404770,169,"ESACC",1,-12,755.6,972.5,"Yes","No","Yes","No","No"
"999",2,110,1,81,8407539,8410249,1,NA,149,219,275,8407718,8407707,NA,"EFIX",NA,25,62.7,142.2,"Yes","No","No","Yes","No"
"1000",2,110,1,81,8407539,8410249,2,NA,275,415,457,8407924,8407927,206,"ESACC",1,11,142.2,314.4,"Yes","Yes","Yes","No","No"
"1001",2,110,1,81,8407539,8410249,3,NA,457,611,709,8408273,8408278,349,"ESACC",1,9,314.4,519.9,"Yes","Yes","Yes","No","No"
"1002",2,110,1,81,8407539,8410249,4,NA,709,821,891,8408605,8408594,332,"EFIX",NA,25,519.9,717.8,"Yes","Yes","Yes","No","No"
"1003",2,110,1,81,8407539,8410249,5,NA,891,1003,1920,8408896,8408887,291,"EFIX",NA,23,717.8,894,"Yes","Yes","Yes","No","No"
"1004",2,84,1,82,8412785,8414898,1,NA,191,261,359,8412993,8412987,NA,"EFIX",NA,20,72.1,197.7,"Yes","Yes","Yes","No","No"
"1005",2,84,1,82,8412785,8414898,2,NA,359,471,527,8413587,8413615,594,"ESACC",1,-14,333.6,530.7,"Yes","No","No","No","No"
"1006",2,84,1,82,8412785,8414898,3,NA,527,597,653,8413631,8413615,44,"EFIX",NA,30,333.6,530.7,"Yes","Yes","Yes","No","No"
"1007",2,84,1,82,8412785,8414898,4,NA,653,835,933,8413825,8413833,194,"ESACC",1,6,530.7,747.9,"Yes","Yes","Yes","No","No"
"1008",2,84,1,82,8412785,8414898,5,NA,933,1003,1920,8414132,8414130,307,"EFIX",NA,16,747.9,949.6,"Yes","Yes","Yes","No","No"
"1009",2,91,1,83,8422796,8425208,1,NA,177,289,345,8422999,8414130,NA,"ESACC",1,8883,77.9,203.5,"Yes","Yes","Yes","No","No"
"1010",2,91,1,83,8422796,8425208,2,NA,345,513,611,8423348,8423327,349,"EFIX",NA,35,203.5,377.1,"Yes","Yes","Yes","No","No"
"1011",2,91,1,83,8422796,8425208,3,NA,611,751,863,8423562,8423548,214,"EFIX",NA,28,377.1,606.4,"Yes","No","No","Yes","No"
"1012",2,91,1,83,8422796,8425208,4,NA,863,961,1017,8423808,8423795,246,"EFIX",NA,27,606.4,855.8,"Yes","No","No","Yes","No"
"1013",2,91,1,83,8422796,8425208,5,NA,1017,1115,1920,8424121,8424123,313,"ESACC",1,12,855.8,1062.9,"Yes","Yes","Yes","No","No"
"1014",2,113,1,84,8428829,8431335,1,NA,191,317,485,8429169,8424123,NA,"ESACC",1,5060,92.5,293.5,"Yes","Yes","Yes","No","No"
"1015",2,113,1,84,8428829,8431335,2,NA,485,583,611,8429606,8429627,437,"ESACC",1,-7,457.6,653.1,"Yes","No","No","No","No"
"1016",2,113,1,84,8428829,8431335,3,NA,611,695,807,8429626,8429627,20,"ESACC",1,13,457.6,653.1,"Yes","Yes","Yes","No","No"
"1017",2,113,1,84,8428829,8431335,4,NA,807,877,933,8430128,8430112,502,"EFIX",NA,30,543.9,805,"Yes","No","No","Yes","No"
"1018",2,113,1,84,8428829,8431335,5,NA,933,1059,1920,8430311,8430312,183,"ESACC",1,13,805,1008.7,"Yes","Yes","Yes","No","No"
"1019",2,102,1,85,8433253,8435339,1,NA,191,303,359,8433670,8433684,NA,"ESACC",1,0,114,322.6,"Yes","No","Yes","No","No"
"1020",2,102,1,85,8433253,8435339,2,NA,359,513,555,8434074,8434084,404,"ESACC",1,4,322.6,486.5,"Yes","Yes","Yes","No","No"
"1021",2,102,1,85,8433253,8435339,3,NA,555,639,751,8434176,8434197,102,"ESACC",1,-7,486.5,646.1,"Yes","No","Yes","No","No"
"1022",2,102,1,85,8433253,8435339,4,NA,751,919,989,8434556,8434570,380,"ESACC",1,0,577.9,844.1,"Yes","Yes","Yes","No","No"
"1023",2,102,1,85,8433253,8435339,5,NA,989,1073,1920,8434844,8434862,288,"ESACC",1,-4,844.1,1095.3,"Yes","No","Yes","No","No"
"1024",2,119,1,86,8437142,8439892,1,NA,205,275,331,8437589,8437594,NA,"ESACC",1,9,97.9,279.1,"Yes","No","Yes","No","No"
"1025",2,119,1,86,8437142,8439892,2,NA,331,429,555,8437847,8437856,258,"ESACC",1,5,279.1,409.9,"Yes","Yes","Yes","No","No"
"1026",2,119,1,86,8437142,8439892,3,NA,555,653,709,8438676,8438689,829,"ESACC",1,1,439.7,673.7,"Yes","No","Yes","No","No"
"1027",2,119,1,86,8437142,8439892,4,NA,709,779,877,8438906,8438919,230,"ESACC",1,1,673.7,829.1,"Yes","No","Yes","No","No"
"1028",2,119,1,86,8437142,8439892,5,NA,877,975,1920,8439132,8439147,226,"ESACC",1,-1,829.1,1007.4,"Yes","No","Yes","No","No"
"1029",2,95,1,87,8442543,8444900,1,NA,177,247,387,8442729,8439147,NA,"ESACC",1,3596,75.7,243.5,"Yes","Yes","Yes","No","No"
"1030",2,95,1,87,8442543,8444900,2,NA,387,457,527,8443042,8443042,313,"EFIX",1,14,243.5,412.4,"Yes","Yes","Yes","No","No"
"1031",2,95,1,87,8442543,8444900,3,NA,527,667,723,8443374,8443376,332,"ESACC",1,12,303.2,549,"Yes","Yes","Yes","No","No"
"1032",2,95,1,87,8442543,8444900,4,NA,723,821,863,8443729,8443748,355,"ESACC",1,-5,549,831.1,"Yes","No","Yes","No","No"
"1033",2,95,1,87,8442543,8444900,5,NA,863,947,1920,8444037,8444048,308,"ESACC",1,3,771.6,964.9,"Yes","No","Yes","No","No"
"1034",2,108,1,88,8446488,8448109,1,NA,177,275,387,8446839,8446851,NA,"ESACC",1,2,146.1,283.4,"Yes","No","Yes","No","No"
"1035",2,108,1,88,8446488,8448109,2,NA,387,457,499,8447061,8447067,222,"ESACC",NA,8,283.4,448.2,"Yes","Yes","Yes","No","No"
"1036",2,108,1,88,8446488,8448109,3,NA,499,597,639,8447341,8447355,280,"ESACC",1,0,448.2,640.5,"Yes","No","No","No","No"
"1037",2,108,1,88,8446488,8448109,4,NA,639,709,765,8447372,8447355,31,"EFIX",NA,31,448.2,640.5,"Yes","Yes","Yes","No","No"
"1038",2,108,1,88,8446488,8448109,5,NA,765,863,1920,8447506,8447507,134,"ESACC",3,13,640.5,810.1,"Yes","Yes","Yes","No","No"
"1039",2,86,1,89,8449666,8451447,1,NA,149,219,275,8449961,8449972,NA,"ESACC",NA,3,122.6,234.1,"Yes","No","Yes","No","No"
"1040",2,86,1,89,8449666,8451447,2,NA,275,387,457,8450206,8450218,245,"ESACC",2,2,234.1,410.6,"Yes","No","Yes","No","No"
"1041",2,86,1,89,8449666,8451447,3,NA,457,527,611,8450461,8450475,255,"ESACC",1,0,410.6,596.8,"Yes","No","Yes","No","No"
"1042",2,86,1,89,8449666,8451447,4,NA,611,723,765,8450676,8450717,215,"ESACC",1,-27,596.8,890.1,"Yes","No","No","No","No"
"1043",2,86,1,89,8449666,8451447,5,NA,765,877,1920,8450696,8450717,20,"ESACC",1,-7,596.8,890.1,"Yes","No","Yes","No","No"
"1044",2,88,1,90,8455099,8458864,1,NA,191,317,429,8455486,8455496,NA,"ESACC",2,4,151.6,301.1,"Yes","Yes","Yes","No","No"
"1045",2,88,1,90,8455099,8458864,2,NA,429,555,611,8455743,8455715,257,"EFIX",NA,42,301.1,431.6,"Yes","Yes","Yes","No","No"
"1046",2,88,1,90,8455099,8458864,3,NA,611,709,751,8455951,8455957,208,"ESACC",1,8,431.6,689.4,"Yes","Yes","Yes","No","No"
"1047",2,88,1,90,8455099,8458864,4,NA,751,863,975,8456221,8456235,270,"ESACC",1,0,689.4,883.9,"Yes","No","Yes","No","No"
"1048",2,88,1,90,8455099,8458864,5,NA,975,1073,1920,8457018,8457033,797,"ESACC",1,-1,932.1,1111.5,"Yes","No","Yes","No","Yes"
"1049",2,114,1,91,8464369,8467951,1,NA,205,303,359,8464556,8457033,NA,"ESACC",1,7537,105.1,234.5,"Yes","Yes","Yes","No","No"
"1050",2,114,1,91,8464369,8467951,2,NA,359,471,611,8464950,8464962,394,"ESACC",NA,2,234.5,385.5,"Yes","Yes","Yes","No","No"
"1051",2,114,1,91,8464369,8467951,3,NA,611,723,765,8465949,8465973,999,"ESACC",NA,-10,444.2,721.4,"Yes","Yes","Yes","No","No"
"1052",2,114,1,91,8464369,8467951,4,NA,765,905,961,8467050,8467066,1101,"ESACC",1,-2,739.8,921.1,"Yes","No","Yes","No","No"
"1053",2,114,1,91,8464369,8467951,5,NA,961,1059,1920,8467296,8467309,246,"ESACC",1,1,921.1,1079.9,"Yes","No","Yes","No","No"
"1054",2,109,1,92,8469693,8472149,1,NA,177,289,345,8469920,8467309,NA,"ESACC",1,2625,82.7,199.7,"Yes","Yes","Yes","No","No"
"1055",2,109,1,92,8469693,8472149,2,NA,345,457,499,8470402,8470389,482,"EFIX",NA,27,145.8,338.2,"Yes","No","No","Yes","No"
"1056",2,109,1,92,8469693,8472149,3,NA,499,653,695,8470620,8470635,218,"ESACC",1,-1,338.2,579.6,"Yes","Yes","Yes","No","No"
"1057",2,109,1,92,8469693,8472149,4,NA,695,793,877,8470961,8470964,341,"ESACC",2,11,579.6,781.3,"Yes","Yes","Yes","No","No"
"1058",2,109,1,92,8469693,8472149,5,NA,877,1031,1920,8471260,8471266,299,"ESACC",2,8,781.3,947.8,"Yes","Yes","Yes","No","No"
"1059",2,98,1,93,8474505,8479766,1,NA,149,261,317,8474663,8471266,NA,"ESACC",1,3411,66.2,160.5,"Yes","Yes","Yes","No","No"
"1060",2,98,1,93,8474505,8479766,2,NA,317,443,583,8474929,8474930,266,"ESACC",NA,13,160.5,356.4,"Yes","Yes","Yes","No","No"
"1061",2,98,1,93,8474505,8479766,3,NA,583,681,723,8475229,8475237,300,"ESACC",1,6,356.4,590.8,"Yes","Yes","Yes","No","No"
"1062",2,98,1,93,8474505,8479766,4,NA,723,835,905,8475852,8475864,623,"ESACC",1,2,676.4,818.6,"Yes","Yes","Yes","No","No"
"1063",2,98,1,93,8474505,8479766,5,NA,905,1017,1920,8476223,8476228,371,"ESACC",1,9,818.6,953.7,"Yes","Yes","Yes","No","Yes"
"1064",2,117,1,94,8482226,8485278,1,NA,219,303,359,8482580,8476228,NA,"ESACC",1,6366,165,369.1,"Yes","No","No","No","No"
"1065",2,117,1,94,8482226,8485278,2,NA,359,443,485,8482607,8482595,27,"EFIX",NA,26,165,369.1,"Yes","Yes","Yes","No","No"
"1066",2,117,1,94,8482226,8485278,3,NA,485,611,723,8482845,8482849,238,"ESACC",1,10,369.1,538.8,"Yes","Yes","Yes","No","No"
"1067",2,117,1,94,8482226,8485278,4,NA,723,793,849,8483504,8483502,659,"EFIX",NA,16,579.3,753.9,"Yes","Yes","Yes","No","No"
"1068",2,117,1,94,8482226,8485278,5,NA,849,933,1920,8483831,8483838,327,"ESACC",1,7,753.9,936.6,"Yes","No","Yes","No","No"
"1069",2,107,1,95,8488011,8494250,1,NA,289,401,457,8488416,8488421,NA,"ESACC",1,9,145,361.5,"Yes","Yes","Yes","No","No"
"1070",2,107,1,95,8488011,8494250,2,NA,457,597,639,8488649,8488653,233,"ESACC",1,10,361.5,502.2,"Yes","Yes","Yes","No","No"
"1071",2,107,1,95,8488011,8494250,3,NA,639,779,863,8488896,8488900,247,"ESACC",2,10,502.2,699.9,"Yes","Yes","Yes","No","Yes"
"1072",2,107,1,95,8488011,8494250,4,NA,863,947,1045,8490896,8490930,2000,"ESACC",1,-20,821.1,1136.9,"Yes","No","No","No","No"
"1073",2,107,1,95,8488011,8494250,5,NA,1045,1185,1920,8490912,8490930,16,"ESACC",1,-4,821.1,1136.9,"Yes","Yes","Yes","No","No"
"1074",2,106,1,96,8495972,8498049,1,NA,177,303,359,8496356,8496382,NA,"ESACC",2,-12,126.8,449.3,"Yes","No","No","No","No"
"1075",2,106,1,96,8495972,8498049,2,NA,359,513,569,8496372,8496382,16,"ESACC",1,4,126.8,449.3,"Yes","Yes","Yes","No","No"
"1076",2,106,1,96,8495972,8498049,3,NA,569,639,709,8496773,8496765,401,"EFIX",NA,22,386.5,596.1,"Yes","Yes","Yes","No","No"
"1077",2,106,1,96,8495972,8498049,4,NA,709,793,891,8497046,8497046,273,"EFIX",1,14,596.1,777.8,"Yes","Yes","Yes","No","No"
"1078",2,106,1,96,8495972,8498049,5,NA,891,1003,1920,8497254,8497263,208,"ESACC",2,5,777.8,975.8,"Yes","Yes","Yes","No","No"
"1079",2,83,1,97,8501599,8505536,1,NA,247,373,429,8501953,8501961,NA,"ESACC",1,6,168.2,319.6,"Yes","Yes","Yes","No","No"
"1080",2,83,1,97,8501599,8505536,2,NA,429,583,639,8502217,8502214,264,"EFIX",NA,17,319.6,467.4,"Yes","Yes","Yes","No","No"
"1081",2,83,1,97,8501599,8505536,3,NA,639,765,877,8502449,8502458,232,"ESACC",1,5,467.4,724.9,"Yes","Yes","Yes","No","No"
"1082",2,83,1,97,8501599,8505536,4,NA,877,947,1087,8503024,8503040,575,"ESACC",2,-2,864.9,973,"Yes","No","Yes","No","No"
"1083",2,83,1,97,8501599,8505536,5,NA,1087,1185,1920,8503276,8503292,252,"ESACC",1,-2,973,1242.2,"Yes","No","Yes","No","Yes"
"1084",2,118,1,98,8510631,8514322,1,NA,191,303,359,8510795,8503292,NA,"ESACC",2,7517,105.3,303.8,"Yes","No","Yes","No","Yes"
"1085",2,118,1,98,8510631,8514322,2,NA,359,429,569,8511852,8511860,1057,"ESACC",1,6,269.7,429.6,"Yes","No","Yes","No","No"
"1086",2,118,1,98,8510631,8514322,3,NA,569,681,737,8512154,8512176,302,"ESACC",1,-8,392,683.5,"Yes","No","Yes","No","No"
"1087",2,118,1,98,8510631,8514322,4,NA,737,877,933,8512425,8512434,271,"ESACC",1,5,627,803.1,"Yes","Yes","Yes","No","No"
"1088",2,118,1,98,8510631,8514322,5,NA,933,1017,1920,8512642,8512663,217,"ESACC",NA,-7,803.1,1057.1,"Yes","No","Yes","No","No"
"1089",2,101,1,99,8516879,8519100,1,NA,219,359,443,8517268,8517281,NA,"ESACC",1,1,192.7,309.7,"Yes","Yes","Yes","No","No"
"1090",2,101,1,99,8516879,8519100,2,NA,443,527,667,8517483,8517485,215,"ESACC",2,12,309.7,495.1,"Yes","Yes","Yes","No","No"
"1091",2,101,1,99,8516879,8519100,3,NA,667,765,821,8517787,8517782,304,"EFIX",NA,19,495.1,691,"Yes","Yes","Yes","No","No"
"1092",2,101,1,99,8516879,8519100,4,NA,821,919,989,8517976,8517987,189,"ESACC",1,3,691,944.9,"Yes","No","Yes","No","No"
"1093",2,101,1,99,8516879,8519100,5,NA,989,1073,1920,8518284,8518301,308,"ESACC",1,-3,944.9,1147.7,"Yes","No","Yes","No","No"
"1094",2,92,1,100,8521607,8524118,1,NA,191,289,373,8521773,8518301,NA,"ESACC",1,3486,92,202.5,"Yes","Yes","Yes","No","No"
"1095",2,92,1,100,8521607,8524118,2,NA,373,541,597,8522034,8522030,261,"EFIX",NA,18,202.5,399.9,"Yes","Yes","Yes","No","No"
"1096",2,92,1,100,8521607,8524118,3,NA,597,681,807,8522428,8522450,394,"ESACC",2,-8,348.8,704.1,"Yes","No","Yes","No","No"
"1097",2,92,1,100,8521607,8524118,4,NA,807,891,933,8522960,8522966,532,"ESACC",1,8,704.1,875.8,"Yes","Yes","Yes","No","No"
"1098",2,92,1,100,8521607,8524118,5,NA,933,1017,1920,8523178,8523188,218,"ESACC",1,4,875.8,1017.9,"Yes","No","Yes","No","No"
"1099",2,100,1,101,8527765,8531076,1,NA,177,317,373,8528187,8528191,NA,"ESACC",1,10,130.2,192.1,"Yes","Yes","Yes","No","No"
"1100",2,100,1,101,8527765,8531076,2,NA,373,499,583,8528381,8528356,194,"EFIX",NA,39,192.1,379.8,"Yes","Yes","Yes","No","No"
"1101",2,100,1,101,8527765,8531076,3,NA,583,737,793,8529281,8529289,900,"ESACC",1,6,551.3,636.1,"Yes","Yes","Yes","No","No"
"1102",2,100,1,101,8527765,8531076,4,NA,793,919,975,8529451,8529465,170,"ESACC",1,0,636.1,920.2,"Yes","No","Yes","No","No"
"1103",2,100,1,101,8527765,8531076,5,NA,975,1073,1920,8529743,8529754,292,"ESACC",1,3,880.1,1094.1,"Yes","No","Yes","No","No"
"1104",2,112,1,102,8533306,8535745,1,NA,149,261,317,8533629,8529754,NA,"ESACC",1,3889,48.4,235,"Yes","Yes","Yes","No","No"
"1105",2,112,1,102,8533306,8535745,2,NA,317,401,443,8533839,8533843,210,"ESACC",2,10,235,396.7,"Yes","Yes","Yes","No","No"
"1106",2,112,1,102,8533306,8535745,3,NA,443,555,681,8534071,8534084,232,"ESACC",1,1,396.7,564.2,"Yes","No","Yes","No","No"
